chamado_1,chamado_2,label,score
12104,11981,problemas email ≈ cancelamento ordens preventivas,55.98
12104,11979,problemas email ≈ boqueio sinal,52.86
12104,11954,problemas email ≈ teste jira,51.07
12104,11925,problemas email ≈ acesso sistema cracha,73.15
12104,11922,problemas email ≈ problema vinculacao ordens servico ,50.86
12104,11920,problemas email ≈ corretiva nao vincula solicitacao,53.36
12104,11912,problemas email ≈ nao vincula solicitacao,65.08
12104,11904,problemas email ≈ construtora portoconstrutora porto ,60.86
12104,11902,problemas email ≈ construtora portoconstrutora porto ,63.4
12104,11876,problemas email ≈ construtora portoconstrutora porto ,56.41
12104,11864,problemas email ≈ problema vinculacao sistema point s,52.24
12104,11857,problemas email ≈ fw solicitacao cadastro point servi,50.38
12104,11851,problemas email ≈ novos itens,57.44
12104,11849,problemas email ≈ cancelameno preventivas,51.37
12104,11846,problemas email ≈ acesso plataforma jira,66.67
12104,11840,problemas email ≈ criacao usuario acesso admin,63.53
12104,11824,problemas email ≈ solicitacao cadastro colaboradores,54.86
12104,11816,problemas email ≈ solicitacao mudanca funcao,53.38
12104,11774,problemas email ≈ solicitacao inclusao anexo ix,58.68
12104,11762,problemas email ≈ erro layout impressao point service,50.59
12104,11760,problemas email ≈ desvincular,70.04
12104,11722,problemas email ≈ bugs sistema point service,59.94
12104,11748,problemas email ≈ erro tentar visualizar ordens corre,52.53
12104,11703,problemas email ≈ solicitacao recuperacao senha,67.27
12104,11700,problemas email ≈ cadastrologin point service,62.8
12102,12095,cadastra funcionario ≈ liberacao usurario point service,51.08
12102,12004,cadastra funcionario ≈ problema cadastro,60.91
12102,11981,cadastra funcionario ≈ cancelamento ordens preventivas,53.16
12102,11977,cadastra funcionario ≈ cadastro crachar,50.56
12102,11943,cadastra funcionario ≈ enc cadastro funcionario,58.78
12102,11925,cadastra funcionario ≈ acesso sistema cracha,58.45
12102,11912,cadastra funcionario ≈ nao vincula solicitacao,59.17
12102,11904,cadastra funcionario ≈ construtora portoconstrutora porto ,61.51
12102,11902,cadastra funcionario ≈ construtora portoconstrutora porto ,63.13
12102,11876,cadastra funcionario ≈ construtora portoconstrutora porto ,59.96
12102,11859,cadastra funcionario ≈ solicitacao cadastro colaborador,54.02
12102,11857,cadastra funcionario ≈ fw solicitacao cadastro point servi,57.91
12102,11851,cadastra funcionario ≈ novos itens,76.6
12102,11849,cadastra funcionario ≈ cancelameno preventivas,51.57
12102,11846,cadastra funcionario ≈ acesso plataforma jira,57.45
12102,11840,cadastra funcionario ≈ criacao usuario acesso admin,54.21
12102,11838,cadastra funcionario ≈ alteracao formularios,55.19
12102,11824,cadastra funcionario ≈ solicitacao cadastro colaboradores,61.62
12102,11816,cadastra funcionario ≈ solicitacao mudanca funcao,52.89
12102,11774,cadastra funcionario ≈ solicitacao inclusao anexo ix,57.63
12102,11760,cadastra funcionario ≈ desvincular,64.22
12102,11722,cadastra funcionario ≈ bugs sistema point service,55.72
12102,11754,cadastra funcionario ≈ cadastro gestores point service,59.27
12102,11712,cadastra funcionario ≈ cadastro fiscal contrato unidade al,56.64
12102,11703,cadastra funcionario ≈ solicitacao recuperacao senha,71.29
12102,11700,cadastra funcionario ≈ cadastrologin point service,65.06
12102,11674,cadastra funcionario ≈ alteracoes formularios,55.31
12095,12092,liberacao usurario point service ≈ fwd pointservice atualizacao,65.57
12095,12000,liberacao usurario point service ≈ erro lancar preventiva,52.78
12095,11996,liberacao usurario point service ≈ enc erro adicionar ordem servico pl,50.89
12095,11981,liberacao usurario point service ≈ cancelamento ordens preventivas,53.34
12095,11979,liberacao usurario point service ≈ boqueio sinal,58.63
12095,11925,liberacao usurario point service ≈ acesso sistema cracha,68.03
12095,11912,liberacao usurario point service ≈ nao vincula solicitacao,54.54
12095,11904,liberacao usurario point service ≈ construtora portoconstrutora porto ,60.74
12095,11902,liberacao usurario point service ≈ construtora portoconstrutora porto ,61.87
12095,11885,liberacao usurario point service ≈ cadastro usuario araguaina,50.74
12095,11876,liberacao usurario point service ≈ construtora portoconstrutora porto ,54.85
12095,11864,liberacao usurario point service ≈ problema vinculacao sistema point s,55.78
12095,11859,liberacao usurario point service ≈ solicitacao cadastro colaborador,57.09
12095,11857,liberacao usurario point service ≈ fw solicitacao cadastro point servi,59.4
12095,11851,liberacao usurario point service ≈ novos itens,55.28
12095,11849,liberacao usurario point service ≈ cancelameno preventivas,55.98
12095,11846,liberacao usurario point service ≈ acesso plataforma jira,61.52
12095,11842,liberacao usurario point service ≈ problemas point service,51.41
12095,11840,liberacao usurario point service ≈ criacao usuario acesso admin,63.83
12095,11838,liberacao usurario point service ≈ alteracao formularios,54.04
12095,11824,liberacao usurario point service ≈ solicitacao cadastro colaboradores,64.64
12095,11816,liberacao usurario point service ≈ solicitacao mudanca funcao,63.59
12095,11774,liberacao usurario point service ≈ solicitacao inclusao anexo ix,58.82
12095,11760,liberacao usurario point service ≈ desvincular,55.26
12095,11722,liberacao usurario point service ≈ bugs sistema point service,63.91
12095,11725,liberacao usurario point service ≈ problema preventivas regiao norte,55.5
12095,11718,liberacao usurario point service ≈ problema lancar preventivas regiao ,53.45
12095,11703,liberacao usurario point service ≈ solicitacao recuperacao senha,59.57
12095,11700,liberacao usurario point service ≈ cadastrologin point service,69.1
12092,11996,fwd pointservice atualizacao ≈ enc erro adicionar ordem servico pl,52.58
12092,11981,fwd pointservice atualizacao ≈ cancelamento ordens preventivas,52.51
12092,11925,fwd pointservice atualizacao ≈ acesso sistema cracha,51.86
12092,11920,fwd pointservice atualizacao ≈ corretiva nao vincula solicitacao,53.4
12092,11904,fwd pointservice atualizacao ≈ construtora portoconstrutora porto ,51.55
12092,11902,fwd pointservice atualizacao ≈ construtora portoconstrutora porto ,59.36
12092,11859,fwd pointservice atualizacao ≈ solicitacao cadastro colaborador,50.54
12092,11857,fwd pointservice atualizacao ≈ fw solicitacao cadastro point servi,52.37
12092,11849,fwd pointservice atualizacao ≈ cancelameno preventivas,50.98
12092,11838,fwd pointservice atualizacao ≈ alteracao formularios,53.8
12092,11824,fwd pointservice atualizacao ≈ solicitacao cadastro colaboradores,55.49
12092,11816,fwd pointservice atualizacao ≈ solicitacao mudanca funcao,52.76
12092,11774,fwd pointservice atualizacao ≈ solicitacao inclusao anexo ix,50.57
12092,11760,fwd pointservice atualizacao ≈ desvincular,54.41
12092,11725,fwd pointservice atualizacao ≈ problema preventivas regiao norte,52.8
12092,11703,fwd pointservice atualizacao ≈ solicitacao recuperacao senha,54.56
12092,11700,fwd pointservice atualizacao ≈ cadastrologin point service,60.95
12049,11981,remover vinculo cracha ≈ cancelamento ordens preventivas,52.58
12049,11925,remover vinculo cracha ≈ acesso sistema cracha,51.75
12049,11849,remover vinculo cracha ≈ cancelameno preventivas,50.47
12049,11838,remover vinculo cracha ≈ alteracao formularios,50.45
12049,11816,remover vinculo cracha ≈ solicitacao mudanca funcao,54.37
12049,11723,remover vinculo cracha ≈ cadastro cracha vinculo usuario,53.0
12043,11958,hospital geral palmas switch 0532 o ≈ hospital maternidade dona regina of,57.1
12043,11926,hospital geral palmas switch 0532 o ≈ hospital comunitario arapoema offli,61.38
12043,11775,hospital geral palmas switch 0532 o ≈ hospital regional paraiso ap 1177 o,65.75
12043,11730,hospital geral palmas switch 0532 o ≈ hospital geral roraima antena 0885,66.41
12042,11975,ativacao usuario ≈ criar usuario hgp,61.9
12042,11935,ativacao usuario ≈ atualizacao usuario,74.7
12042,11925,ativacao usuario ≈ acesso sistema cracha,52.39
12042,11893,ativacao usuario ≈ criar usuario porto nacional,58.61
12042,11885,ativacao usuario ≈ cadastro usuario araguaina,75.31
12042,11840,ativacao usuario ≈ criacao usuario acesso admin,59.41
12042,11723,ativacao usuario ≈ cadastro cracha vinculo usuario,68.61
12042,11696,ativacao usuario ≈ criar usuario roraima,78.52
12041,11708,adicionar unidade ≈ alteracao unidade,62.66
11947,11977,cadastro funcionarios ≈ cadastro crachar,60.07
12004,11931,problema cadastro ≈ problema lacar preventica local,52.63
12004,11929,problema cadastro ≈ monitoramento possivel intercorrenc,51.38
12004,11920,problema cadastro ≈ corretiva nao vincula solicitacao,53.32
12004,11912,problema cadastro ≈ nao vincula solicitacao,63.39
12004,11910,problema cadastro ≈ composicoes linkadas erradas sistem,60.11
12004,11873,problema cadastro ≈ arredondamento valores relatorio or,51.89
12004,11864,problema cadastro ≈ problema vinculacao sistema point s,55.56
12004,11851,problema cadastro ≈ novos itens,67.57
12004,11838,problema cadastro ≈ alteracao formularios,56.68
12004,11774,problema cadastro ≈ solicitacao inclusao anexo ix,51.21
12004,11762,problema cadastro ≈ erro layout impressao point service,56.36
12004,11760,problema cadastro ≈ desvincular,60.73
12004,11722,problema cadastro ≈ bugs sistema point service,50.35
12004,11748,problema cadastro ≈ erro tentar visualizar ordens corre,55.75
12004,11703,problema cadastro ≈ solicitacao recuperacao senha,50.57
12004,11674,problema cadastro ≈ alteracoes formularios,52.29
12000,11981,erro lancar preventiva ≈ cancelamento ordens preventivas,66.08
12000,11931,erro lancar preventiva ≈ problema lacar preventica local,61.99
12000,11920,erro lancar preventiva ≈ corretiva nao vincula solicitacao,57.62
12000,11853,erro lancar preventiva ≈ problema lancar preventiva regiao n,66.41
12000,11849,erro lancar preventiva ≈ cancelameno preventivas,64.29
12000,11838,erro lancar preventiva ≈ alteracao formularios,68.85
12000,11816,erro lancar preventiva ≈ solicitacao mudanca funcao,61.5
12000,11760,erro lancar preventiva ≈ desvincular,50.77
12000,11750,erro lancar preventiva ≈ critical repeated monitoring errors,51.45
12000,11725,erro lancar preventiva ≈ problema preventivas regiao norte,62.23
12000,11718,erro lancar preventiva ≈ problema lancar preventivas regiao ,63.31
11996,11981,enc erro adicionar ordem servico pl ≈ cancelamento ordens preventivas,50.24
11996,11922,enc erro adicionar ordem servico pl ≈ problema vinculacao ordens servico ,55.61
11996,11920,enc erro adicionar ordem servico pl ≈ corretiva nao vincula solicitacao,54.03
11996,11904,enc erro adicionar ordem servico pl ≈ construtora portoconstrutora porto ,50.83
11996,11902,enc erro adicionar ordem servico pl ≈ construtora portoconstrutora porto ,51.7
11996,11867,enc erro adicionar ordem servico pl ≈ problema lancar solicitacao servico,53.38
11996,11859,enc erro adicionar ordem servico pl ≈ solicitacao cadastro colaborador,52.24
11996,11857,enc erro adicionar ordem servico pl ≈ fw solicitacao cadastro point servi,53.26
11996,11842,enc erro adicionar ordem servico pl ≈ problemas point service,53.0
11996,11824,enc erro adicionar ordem servico pl ≈ solicitacao cadastro colaboradores,51.23
11996,11764,enc erro adicionar ordem servico pl ≈ cadastro,53.52
11996,11762,enc erro adicionar ordem servico pl ≈ erro layout impressao point service,64.08
11996,11760,enc erro adicionar ordem servico pl ≈ desvincular,52.41
11996,11754,enc erro adicionar ordem servico pl ≈ cadastro gestores point service,53.8
11996,11748,enc erro adicionar ordem servico pl ≈ erro tentar visualizar ordens corre,54.26
11996,11712,enc erro adicionar ordem servico pl ≈ cadastro fiscal contrato unidade al,50.21
11996,11703,enc erro adicionar ordem servico pl ≈ solicitacao recuperacao senha,50.05
11996,11700,enc erro adicionar ordem servico pl ≈ cadastrologin point service,53.26
11996,11674,enc erro adicionar ordem servico pl ≈ alteracoes formularios,52.42
11981,11979,cancelamento ordens preventivas ≈ boqueio sinal,59.1
11981,11944,cancelamento ordens preventivas ≈ cancelamento ordem porto nacional,51.16
11981,11931,cancelamento ordens preventivas ≈ problema lacar preventica local,53.55
11981,11922,cancelamento ordens preventivas ≈ problema vinculacao ordens servico ,56.18
11981,11920,cancelamento ordens preventivas ≈ corretiva nao vincula solicitacao,59.56
11981,11912,cancelamento ordens preventivas ≈ nao vincula solicitacao,59.01
11981,11884,cancelamento ordens preventivas ≈ cancelamento ordem etsus,63.48
11981,11867,cancelamento ordens preventivas ≈ problema lancar solicitacao servico,55.09
11981,11853,cancelamento ordens preventivas ≈ problema lancar preventiva regiao n,61.7
11981,11851,cancelamento ordens preventivas ≈ novos itens,58.54
11981,11838,cancelamento ordens preventivas ≈ alteracao formularios,63.74
11981,11816,cancelamento ordens preventivas ≈ solicitacao mudanca funcao,73.3
11981,11779,cancelamento ordens preventivas ≈ atualizacao sistema,50.34
11981,11760,cancelamento ordens preventivas ≈ desvincular,69.07
11981,11722,cancelamento ordens preventivas ≈ bugs sistema point service,51.4
11981,11752,cancelamento ordens preventivas ≈ issues resolved in the monitor moni,53.15
11981,11748,cancelamento ordens preventivas ≈ erro tentar visualizar ordens corre,56.3
11981,11720,cancelamento ordens preventivas ≈ kit retirado desativacao unidade di,52.51
11981,11718,cancelamento ordens preventivas ≈ problema lancar preventivas regiao ,58.63
11981,11703,cancelamento ordens preventivas ≈ solicitacao recuperacao senha,54.4
11981,11700,cancelamento ordens preventivas ≈ cadastrologin point service,53.15
11979,11925,boqueio sinal ≈ acesso sistema cracha,61.28
11979,11912,boqueio sinal ≈ nao vincula solicitacao,51.88
11979,11902,boqueio sinal ≈ construtora portoconstrutora porto ,52.68
11979,11897,boqueio sinal ≈ cancelamento ordem araguacu,51.22
